Date,AGG Adj Close,BND Adj Close,VCIT Adj Close,BNDX Adj Close,LQD Adj Close,VCSH Adj Close,BSV Adj Close,TIP Adj Close,MBB Adj Close,IGSB Adj Close,MUB Adj Close,HYG Adj Close,SHY Adj Close,EMB Adj Close,SCHP Adj Close,JPST Adj Close,VMBS Adj Close,MINT Adj Close,VTIP Adj Close,BIV Adj Close,IUSB Adj Close,IEF Adj Close,VTEB Adj Close,VGSH Adj Close,TLT Adj Close,BIL Adj Close,IGIB Adj Close,IEI Adj Close,JNK Adj Close,SCHO Adj Close,SCHZ Adj Close,USHY Adj Close,SPSB Adj Close,VGIT Adj Close,LMBS Adj Close,SPIB Adj Close,HYLB Adj Close,FLOT Adj Close,USIG Adj Close,SPAB Adj Close,ICSH Adj Close,SRLN Adj Close,STIP Adj Close,ISTB Adj Close,FIXD Adj Close,SUB Adj Close,SJNK Adj Close,SHM Adj Close,NEAR Adj Close,ANGL Adj Close,FTSM Adj Close,BOND Adj Close,IAGG Adj Close,SPMB Adj Close,TFI Adj Close,SPTL Adj Close,SPTS Adj Close,SCHR Adj Close,TOTL Adj Close,GSY Adj Close,SPTI Adj Close,VNLA Adj Close,VWOB Adj Close,SPIP Adj Close,IGLB Adj Close,FLRN Adj Close,PZA Adj Close,GVI Adj Close,BAB Adj Close,FMB Adj Close,FBND Adj Close,CMF Adj Close,ITM Adj Close,JPHY Adj Close,PULS Adj Close,PSK Adj Close,EBND Adj Close,IGOV Adj Close,QLTA Adj Close,USFR Adj Close,LDUR Adj Close,AGGY Adj Close,BWX Adj Close,GLD Adj Close,IAU Adj Close,SLV Adj Close,PDBC Adj Close,GLDM Adj Close,SGOL Adj Close,PPLT Adj Close,BAR Adj Close,SIVR Adj Close
5/7/2019,103.4831467,76.86305237,81.58926392,53.30081558,111.9783096,75.63122559,76.37945557,107.836113,101.0777206,49.98728943,106.6762314,77.52288055,81.93185425,99.76222229,52.63534927,48.7074852,50.01502609,98.40073395,46.78747177,78.8992157,47.73357773,103.2142181,50.11946869,58.29924774,120.3809967,90.03612518,51.79442215,119.4878235,96.29606628,48.59122086,48.99393463,35.85632706,29.16688919,61.59897614,48.83985519,32.46186447,35.28094482,49.21389771,51.82034302,26.92288017,48.6991272,41.7795105,94.92353058,47.37117386,47.19390869,103.0305099,24.18836212,46.99920654,48.3348465,25.91787148,58.27724075,99.03131104,51.33411789,24.1743412,47.4679184,34.51792526,29.0623188,51.68020248,45.22204208,48.40216064,29.42296791,47.74534988,70.59682465,26.07307625,55.92863083,29.71022797,24.47882462,105.6627731,28.45750999,51.55461884,46.70406723,57.56645203,46.87260818,45.71694183,47.87799072,37.78811646,24.0922966,48.57117081,49.18826675,24.6723156,94.93398285,46.96819687,27.11706161,121.2099991,24.57999992,13.97999954,16.17042542,12.81999969,12.38099957,82.27999878,12.81000042,14.47000027
5/8/2019,103.4641113,76.8061142,81.40138245,53.3390274,111.6021652,75.57421112,76.33138275,107.5596619,101.0204849,49.89247131,106.5712509,77.54988861,81.92208099,99.87187958,52.50146103,48.71716309,49.97669983,98.40073395,46.74913788,78.68286896,47.69577789,103.0196686,50.11946869,58.27991867,119.8607712,90.03612518,51.69108582,119.3613892,96.31395721,48.58150864,48.93709564,35.8917923,29.16688919,61.51273727,48.82086563,32.41433716,35.31655121,49.22356796,51.67957687,26.92288017,48.6991272,41.74361038,94.856987,47.33308029,47.07270432,102.9916153,24.19728279,46.99920654,48.34448242,25.99866676,58.27724075,98.98429108,51.3534317,24.14619064,47.44878387,34.38357162,29.05253983,51.62234879,45.30646515,48.41178894,29.39364433,47.74534988,70.51500702,26.0024929,55.55755997,29.71022797,24.44104767,105.5380478,28.40150833,51.54511261,46.66675186,57.51839447,46.80578232,45.70695877,47.88275528,37.84140778,24.18394089,48.57117081,49.06501007,24.6723156,94.89588928,46.87886429,27.12684059,120.9100037,24.52000046,13.89000034,16.23944473,12.78999996,12.34599972,81.44999695,12.77999973,14.42000008
5/9/2019,103.5212708,76.88205719,81.52349854,53.3390274,111.7055969,75.62174988,76.37945557,107.7407913,101.0586319,49.95883179,106.7716827,77.43282318,81.97086334,99.57032013,52.58753204,48.71716309,49.98628235,98.42012787,46.75872421,78.83340454,47.69577789,103.2920227,50.23428345,58.30890274,120.3521118,90.04598236,51.7568512,119.5656433,96.14399719,48.61061859,48.95603561,35.86519241,29.17646217,61.63731384,48.81136322,32.44286346,35.22395706,49.21389771,51.74525833,26.94181824,48.6991272,41.65387726,94.90453339,47.39021301,47.11000061,102.9721375,24.15267372,47.03800583,48.3541069,25.90888977,58.29665375,99.03131104,51.36307526,24.15557289,47.52534103,34.49872971,29.07209778,51.68984222,45.23141479,48.43102646,29.44740295,47.75498199,70.52409363,26.0495472,55.62249756,29.70054817,24.49770927,105.6627731,28.48550987,51.63068008,46.67608261,57.61450195,46.93945313,45.67796707,47.8923378,37.84140778,24.14728355,48.70085526,49.11241913,24.68213844,94.95302582,46.92117691,27.15618896,121.1999969,24.60000038,13.82999992,16.14084625,12.82999992,12.375,80.26999664,12.81000042,14.32999992
5/10/2019,103.5403366,76.87255096,81.52349854,53.31991577,111.771431,75.6407547,76.38905334,107.9791031,101.1635513,49.94935608,106.7812119,77.64893341,81.99037933,99.90843201,52.67359924,48.73166275,49.96711731,98.43950653,46.81622696,78.81455994,47.69577789,103.2239609,50.25343323,58.32823563,120.1883392,90.06564331,51.7568512,119.5170135,96.36756897,48.62031174,48.97498322,35.93609238,29.18603325,61.60856628,48.82086563,32.44286346,35.33080673,49.21389771,51.7546463,26.94181824,48.6991272,41.70772552,94.95204926,47.37117386,47.1566124,103.0207825,24.18836212,47.01860809,48.3541069,25.9627533,58.28694534,99.11590576,51.28585052,24.16495323,47.50620651,34.46034241,29.07209778,51.68020248,45.27833939,48.4406395,29.42785072,47.76460648,70.65132904,26.08248901,55.61322403,29.71022797,24.49770927,105.6627731,28.45750999,51.61164474,46.67608261,57.64332962,46.92991257,45.71422195,47.90188599,37.89471436,24.25724792,48.64099884,49.10293579,24.68213844,95.03873444,46.92117691,27.14640427,121.4300003,24.63999939,13.84000015,16.1802845,12.85000038,12.39599991,81.77999878,12.81999969,14.35000038
5/13/2019,103.7118301,77.03395844,81.64562988,53.37725067,111.8372574,75.71679688,76.53326416,108.2079163,101.2970886,50.02520752,107.0293503,76.93755341,82.08796692,99.10427094,52.80747604,48.7268219,50.03419495,98.45888519,46.88331223,79.10614014,47.73357773,103.7394562,50.3299675,58.40553665,121.1324997,90.05580139,51.8413887,119.9449768,95.54476929,48.68823624,49.06973267,35.67904282,29.20518684,61.84812546,48.87785339,32.47138977,35.0530014,49.20422363,51.81094742,27.00811577,48.71850204,41.55517197,95.09462738,47.41878128,47.26849747,103.0888748,24.06344795,47.05738831,48.3541069,25.73831749,58.30635834,99.20989227,51.33411789,24.22125816,47.65931702,34.73863602,29.11122513,51.87304306,45.31584549,48.45026016,29.55981827,47.77423477,70.22409821,26.1624794,55.65033722,29.69086266,24.5732708,105.8355103,28.53217888,51.69722366,46.75072479,57.71060562,47.07312393,45.48763657,47.90188599,37.80588913,24.06480598,48.86046219,49.26411438,24.68213844,95.13394928,46.97760773,27.15618896,122.6699982,24.87999916,13.84000015,16.0915451,12.97999954,12.52499962,80.58999634,12.94999981,14.35000038
5/14/2019,103.7975769,77.0814209,81.6550293,53.41546631,111.9970932,75.71679688,76.51402283,108.2841568,101.3543167,49.97779083,107.0770569,77.10863495,82.08796692,99.41496277,52.80747604,48.74618149,50.09169006,98.45888519,46.90248108,79.02150726,47.76194,103.6422043,50.3299675,58.3862114,120.7760239,90.06564331,51.8413887,119.8865967,95.75048828,48.68823624,49.0602417,35.70562363,29.20518684,61.80980682,48.85885239,32.49991226,35.15272522,49.23326111,51.81094742,26.98916817,48.71850204,41.5731163,95.15164185,47.4092598,47.30579376,103.1667252,24.10806656,47.04767609,48.38302231,25.73831749,58.30635834,99.29449463,51.2424202,24.22125816,47.60190964,34.62347412,29.11122513,51.86340714,45.37212372,48.45989227,29.53538132,47.77902985,70.49680328,26.15777588,55.69670868,29.71022797,24.5732708,105.8546753,28.56018257,51.76376724,46.76006317,57.72982025,47.07312393,45.50576019,47.90667343,37.91246796,24.12895584,48.63102341,49.14086533,24.6919632,95.06728363,47.01239395,27.15618896,122.4599991,24.84000015,13.85999966,16.32818413,12.94999981,12.4989996,80.98000336,12.93999958,14.36999989
5/15/2019,103.9786072,77.19533539,81.89929199,53.48232269,112.3074493,75.79285431,76.59095764,108.5034256,101.4687805,50.04417419,107.2774582,77.18069458,82.14653778,99.78050232,52.93180466,48.75585175,50.1300354,98.46857452,46.95040131,79.26607513,47.84703064,103.9729385,50.41608429,58.42485809,121.5178757,90.07549286,51.94471359,120.1395035,95.82204437,48.7270546,49.18344116,35.73665619,29.2147541,61.95354843,48.88734436,32.5189209,35.15272522,49.22356796,51.94233322,27.05546379,48.72819901,41.69874191,95.26571655,47.45688629,47.35240555,103.2153702,24.11698151,47.06708145,48.38302231,25.79218483,58.30635834,99.38847351,51.31482315,24.20249557,47.70717239,34.85378265,29.13079453,51.95982361,45.42839813,48.45026016,29.58914185,47.80308914,70.63317108,26.21894646,55.93790436,29.71022797,24.64881706,105.9794159,28.66284943,51.8208046,46.81605148,57.81631851,47.14952469,45.4967041,47.91145325,38.0190773,24.16561317,48.81058502,49.31152344,24.6919632,95.11491394,47.109272,27.16597176,122.3899994,24.79999924,13.85000038,16.4465065,12.94999981,12.49499989,79.98999786,12.92000008,14.35999966
5/16/2019,103.8547363,77.0814209,81.8429184,53.51100159,112.1287384,75.74533844,76.54286957,108.3318329,101.4115295,50.05366135,107.2488632,77.41481018,82.09774017,99.79877472,52.87441635,48.74618149,50.09169006,98.48796844,46.97914505,79.1437912,47.80922318,103.7686691,50.42565918,58.42485809,121.1132202,90.08534241,51.9071312,120.0130615,96.08141327,48.70765305,49.12658691,35.82529831,29.20518684,61.87688446,48.86833954,32.5189209,35.28805923,49.22356796,51.87664795,27.01758194,48.73789597,41.74361038,95.29419708,47.43783569,47.35240555,103.1764679,24.17051315,47.10585785,48.39266205,25.85502243,58.31607437,99.41668701,51.3727417,24.20249557,47.71674728,34.72903824,29.12101746,51.90196991,45.37212372,48.46951294,29.55493164,47.8223381,70.61499023,26.19071388,55.83586502,29.71022797,24.61103821,105.9122696,28.6161747,51.71623993,46.79738998,57.80670547,47.13996887,45.57826614,47.92102814,38.10790634,24.17477417,48.63102341,49.29255676,24.6919632,95.02920532,47.08105087,27.12684059,121.5100021,24.63999939,13.64999962,16.57468605,12.85000038,12.40600014,78.79000092,12.84000015,14.14999962
5/17/2019,103.8833466,77.10041809,81.91806793,53.53964615,112.138176,75.76434326,76.54286957,108.2269516,101.3733978,50.04417419,107.2965393,77.38780212,82.11724854,99.57032013,52.82660294,48.75585175,50.07254028,98.50735474,46.95040131,79.17201996,47.84703064,103.8172684,50.4447937,58.42485809,121.3829803,90.09516907,51.88835907,120.0422287,96.05458832,48.70765305,49.13606262,35.80314255,29.2147541,61.89604568,48.85885239,32.49991226,35.23107147,49.23326111,51.90480042,27.01758194,48.73789597,41.74361038,95.23719025,47.43783569,47.33376312,103.1667252,24.17051315,47.0961647,48.39266205,25.85502243,58.32577133,99.4072876,51.42099762,24.1743412,47.68804932,34.81541061,29.12101746,51.93089676,45.44717026,48.45989227,29.55981827,47.81272125,70.56044769,26.1624794,55.8729744,29.71022797,24.61103821,105.9602356,28.6441803,51.85884857,46.83003998,57.83552933,47.16861725,45.60092545,47.91624832,38.06348038,23.93651199,48.67092896,49.33048248,24.6919632,95.0196991,47.09046173,27.04858208,120.6500015,24.44000053,13.52000046,16.41692543,12.77000046,12.31700039,77.38999939,12.75,14.02000046
5/20/2019,103.7404175,77.00547791,81.69260406,53.46322632,111.8748703,75.71679688,76.51402283,108.0839691,101.2493744,50.00625229,107.2583847,77.31577301,82.07820892,100.0181046,52.72141647,48.74618149,50.01502609,98.50735474,46.89289474,79.02150726,47.79977036,103.6422043,50.435215,58.40553665,121.1324997,90.10502625,51.80381775,119.8768845,95.99195099,48.69794083,49.09815216,35.81200027,29.2147541,61.80980682,48.87785339,32.480896,35.25957108,49.21389771,51.83909988,27.01758194,48.74758911,41.68976974,95.17064667,47.44735336,47.31511307,103.1959152,24.17051315,47.12524414,48.39266205,25.86400223,58.33547974,99.30388641,51.41135025,24.15557289,47.65931702,34.72903824,29.11122513,51.84412384,45.3908844,48.48110962,29.54026985,47.8175354,70.61499023,26.1295433,55.7523613,29.7199173,24.59400177,105.8355103,28.61233902,51.86835098,46.75072479,57.82592392,47.16861725,45.58189392,47.92102814,37.89471436,24.01898766,48.49136734,49.23566437,24.6919632,95.09585571,47.04343796,27.01923561,120.6399994,24.44000053,13.55000019,16.47608566,12.77000046,12.31999969,77.05999756,12.73999977,14.05000019
5/21/2019,103.7308807,76.96750641,81.60804749,53.46322632,111.9689102,75.66928864,76.4563446,108.1411819,101.258934,49.98728943,107.1343079,77.5588913,82.03916931,100.1368866,52.75011063,48.74618149,50.01502609,98.51707458,46.87373352,78.96508026,47.77140045,103.5254822,50.36824417,58.37653732,120.9398117,90.10502625,51.74744415,119.7406998,96.23342133,48.65913773,49.0602417,35.8917923,29.19560623,61.73313904,48.85691452,32.46186447,35.30943298,49.23326111,51.77341843,26.98916817,48.74758911,41.78847504,95.15164185,47.41878128,47.28333282,103.1959152,24.21512222,47.0961647,48.40229034,25.89093399,58.33547974,99.26628876,51.3727417,24.14619064,47.64017868,34.68105316,29.09166336,51.78628159,45.36274338,48.48110962,29.49627304,47.83196259,70.80587769,26.1295433,55.7616539,29.7199173,24.56559753,105.7491379,28.59360504,51.76164627,46.74606323,57.80670547,47.1304245,45.67342758,47.93058395,37.98353577,24.11979103,48.52129364,49.21670151,24.70178604,95.04826355,46.96819687,26.97031784,120.3600006,24.37999916,13.52999973,16.46622658,12.72000027,12.28800011,77.16999817,12.71000004,14.03999996
5/22/2019,103.9023972,77.10991669,81.75836182,53.54920578,112.1099625,75.69776917,76.51402283,108.1792984,101.3638535,49.95883179,107.2297745,77.62194061,82.07820892,100.0820541,52.75966644,48.75585175,50.07254028,98.50735474,46.90248108,79.13439941,47.83759308,103.8367615,50.40651321,58.40553665,121.6334686,90.12470245,51.89774323,120.0033417,96.31395721,48.67854309,49.1076355,35.8917923,29.19560623,61.87688446,48.86642456,32.50941849,35.31655121,49.23326111,51.85786819,27.02705956,48.74758911,41.76155853,95.15164185,47.43783569,47.38051987,103.3224182,24.21512222,47.13494492,48.39266205,25.92684364,58.33063507,99.31329346,51.43065262,24.18372154,47.6784668,34.8825798,29.11122513,51.89233017,45.42839813,48.47145081,29.5647068,47.85120773,70.64225006,26.14365959,55.89152527,29.73927689,24.57506943,105.9122696,28.69662666,51.78068924,46.83470535,57.86436844,47.1304245,45.70333862,47.93058395,38.02795792,24.11062622,48.47141647,49.33997345,24.6919632,95.01015472,47.07165909,27.02901459,120.2399979,24.37999916,13.53999996,16.25916672,12.71000004,12.27200031,76.05000305,12.69999981,14.03999996
5/23/2019,104.2072906,77.38524628,81.92744446,53.61608505,112.3544617,75.82137299,76.67745972,108.4080887,101.5641632,50.07261658,107.2870178,77.23474121,82.22458649,99.94498444,52.88398361,48.77035904,50.15878677,98.54613495,46.90248108,79.43539429,47.96994781,104.4690018,50.46392822,58.50217056,123.0015411,90.14439392,52.0198555,120.4507523,95.87569427,48.77556992,49.30661392,35.74995422,29.22432518,62.1356163,48.91879272,32.57597351,35.22395706,49.23326111,51.98926163,27.10280991,48.75728607,41.68976974,95.18965912,47.50450134,47.50948715,103.2932205,24.12590218,47.16403198,48.41193008,25.81014061,58.35004425,99.47309875,51.53683472,24.24003029,47.74546051,35.26643753,29.16991806,52.10445023,45.45653915,48.48110962,29.68689537,47.83196259,70.49680328,26.20483017,56.03066635,29.72960091,24.58453751,106.180954,28.82774925,51.86642838,46.95602417,57.87398529,47.24499512,45.5737381,47.93537521,37.99242783,24.10146332,48.71083069,49.40633011,24.6919632,95.07681274,47.18451309,27.14640427,121.1699982,24.55999947,13.68000031,15.90420437,12.81000042,12.36999989,75.56999969,12.81000042,14.17000008
5/24/2019,104.2453918,77.38524628,82.0308075,53.69251251,112.5895462,75.81185913,76.65824127,108.5892181,101.6023178,50.09159088,107.3633652,77.12667847,82.1953125,100.0454865,52.97005081,48.79455185,50.1300354,98.5558548,46.94081497,79.43539429,47.98884201,104.4398193,50.47350311,58.48283386,123.1075287,90.14439392,52.05742645,120.4118271,95.75048828,48.74645996,49.30661392,35.71449661,29.23389435,62.0973053,48.92354965,32.56647491,35.18833923,49.27194977,52.00802231,27.12174416,48.76698685,41.65387726,95.21816254,47.51401901,47.54874039,103.3516006,24.12590218,47.20279312,48.42155457,25.68445587,58.35489273,99.61408234,51.58027649,24.25880051,47.75502396,35.29521561,29.1503582,52.09480667,45.52220535,48.50039291,29.67711639,47.85120773,70.70589447,26.24717903,56.15126801,29.7199173,24.60346413,106.1617355,28.83711815,51.89502335,46.8813591,57.95085526,47.21635818,45.53114319,47.94015121,38.10790634,24.27557945,48.94026947,49.46321869,24.70178604,95.00064087,47.23154068,27.3029232,121.3000031,24.57999992,13.64999962,16.0915451,12.82999992,12.38399982,76.12000275,12.81000042,14.14000034
5/28/2019,104.3978424,77.54664612,82.13414001,53.73072815,112.6647644,75.88792419,76.75437164,108.6464233,101.6213989,50.12003326,107.4110947,77.05461884,82.26363373,100.1734467,53.02743149,48.79455185,50.22586823,98.5558548,46.94081497,79.72697449,48.06447983,104.8969879,50.47350311,58.53116226,123.9938965,90.15421295,52.15135956,120.6841507,95.71470642,48.78527832,49.3729248,35.72336197,29.24346542,62.26979446,48.95210266,32.63302612,35.11710739,49.25260544,52.13939285,27.15963173,48.79605484,41.66285324,95.2562027,47.52354813,47.57678223,103.4099655,24.11698151,47.24157715,48.43119812,25.71138382,58.37430573,99.66107178,51.68162918,24.24003029,47.81245041,35.5543251,29.17971039,52.25871277,45.45653915,48.50039291,29.75042534,47.87045288,70.82407379,26.26600075,56.29041672,29.74896431,24.63187408,106.3440475,29.01506233,51.94265747,46.94668961,57.91242218,47.26409149,45.51482391,47.93537521,38.09902573,24.17477417,48.83053589,49.62440491,24.68997574,95.06728363,47.31169891,27.26379395,120.8300018,24.47999954,13.46000004,16.21972656,12.77999973,12.33300018,75.52999878,12.76000023,13.94999981
5/29/2019,104.4264297,77.52764893,82.13414001,53.8167305,112.7117844,75.91643524,76.79283142,108.8370743,101.7072372,50.17691803,107.4588013,76.84751892,82.27338409,100.1186142,53.12306595,48.81389618,50.25461197,98.58492279,46.96956253,79.67053223,48.0833931,104.8580933,50.55005646,58.53116226,124.3696442,90.15421295,52.1325798,120.6355438,95.4464035,48.80467224,49.3729248,35.63471603,29.27218628,62.26979446,48.93307114,32.61401749,35.0530014,49.24292374,52.10186768,27.17856789,48.79605484,41.59105682,95.29419708,47.59021378,47.60482025,103.4488983,24.04560089,47.24157715,48.44081879,25.62161255,58.37430573,99.63286591,51.7588501,24.30572128,47.78372574,35.64068985,29.17971039,52.24905777,45.44717026,48.50039291,29.7553196,47.8800621,70.86042786,26.31776047,56.34608078,29.73927689,24.62239838,106.3152618,29.01506233,51.95217514,46.9682045,58.02774811,47.2927475,45.43598175,47.94972992,38.11678696,24.22975922,48.77068329,49.56752014,24.70966339,94.95302582,47.32112885,27.23445129,120.8700027,24.5,13.52000046,16.19014549,12.77999973,12.34000015,75.01000214,12.76000023,14.02999973
5/30/2019,104.7027359,77.73653412,82.48169708,53.83581924,113.3606339,76.03051758,76.8505249,109.1993408,101.8789139,50.22431946,107.5256119,77.00958252,82.34169006,100.4201813,53.28563309,48.78486633,50.31211472,98.58492279,46.98873138,79.94330597,48.18738174,105.2374725,50.59789276,58.58914185,125.4390106,90.18377686,52.27347946,120.89814,95.62526703,48.84348297,49.53399277,35.67015839,29.29133606,62.4326973,48.98065948,32.68057251,35.07436371,49.27194977,52.29894257,27.24486351,48.80574417,41.56414795,95.3607254,47.64735413,47.80106354,103.4488983,24.06344795,47.27066803,48.45045853,25.60365677,58.39372635,99.83965302,51.78780365,24.33387947,47.89858246,35.9381752,29.20905495,52.35513687,45.59725189,48.52932739,29.81885719,47.88970566,71.005867,26.41187286,56.7449646,29.74896431,24.6129303,106.5647202,29.07125854,51.94265747,47.08985519,58.02774811,47.31183624,45.45411301,47.94876862,38.1967392,24.26641846,48.89038849,49.81402588,24.71951294,95.0577774,47.43428421,27.24423409,121.6900024,24.65999985,13.60000038,16.01266479,12.86999989,12.42300034,75.19999695,12.85000038,14.10999966
5/31/2019,105.188652,78.07829285,82.73535919,53.95046997,113.6239243,76.16356659,77.03314972,109.8856888,102.0697098,50.30966187,107.7164612,76.45128632,82.51732635,100.4201813,53.57253647,48.83142471,50.41753387,98.60430145,47.13248825,80.32897186,48.33865356,105.9377975,50.693573,58.73409271,127.0094604,90.18377686,52.39558411,121.4817123,94.93661499,48.95022964,49.64769745,35.43969345,29.33919334,62.74892807,49.02827454,32.7756691,34.87491989,49.30098343,52.43969727,27.34902573,48.81544113,41.42057419,95.59836578,47.74259949,47.96929169,103.5267334,23.9652977,47.2997551,48.46971893,25.46001625,58.4015007,100.1122284,51.91329575,24.38079643,47.99428177,36.38921356,29.26774406,52.63474655,45.66292191,48.54861069,29.97525597,47.93780518,71.06041718,26.58597183,56.96760559,29.73927689,24.71705818,106.948555,29.26793671,52.11415482,47.27696609,58.152668,47.45505524,45.27116776,47.97841644,38.12566757,24.36722183,49.23953629,49.97520828,24.69981956,95.15298462,47.57574463,27.38119125,123.3300018,25.02000046,13.64999962,15.578825,13.03999996,12.59200001,74.98999786,13.02000046,14.14999962
6/3/2019,105.4369888,78.30002594,82.98130798,53.99254608,113.9738693,76.3608551,77.24316406,110.1818924,102.3297653,50.41709518,107.9268723,76.57431793,82.67282867,100.3825455,53.75288773,48.8411026,50.53858948,98.63346863,47.18040466,80.55995941,48.49981308,106.447525,50.7568512,58.83479309,127.859024,90.1798172,52.60853958,121.9065475,95.0426712,49.04551697,49.89942932,35.46465683,29.38045692,62.98034286,49.0949173,32.85480118,34.84700012,49.30001068,52.59030533,27.43827248,48.83778381,41.42959595,95.75803375,47.80942154,48.10945511,103.6378326,23.92675209,47.37254333,48.47938538,25.47084427,58.43069077,100.3290176,51.95687485,24.48619843,48.01153564,36.62386703,29.32753181,52.83573151,45.75227737,48.55825424,30.09033012,47.97831345,71.07958221,26.66784859,57.11190796,29.75481987,24.7549324,107.2004395,29.3990593,52.10461044,47.33778381,58.25857925,47.55358124,45.28027725,47.96308517,38.17921448,24.56602669,49.63855743,50.12539673,24.69981956,95.36299133,47.72663116,27.54668045,125.1100006,25.36000061,13.86999989,15.50980473,13.22999954,12.77900028,77.81999969,13.21000004,14.38000011
6/4/2019,105.3414841,78.16678619,83.00958252,54.04992294,114.0116119,76.28462982,77.18534851,109.9614182,102.1959229,50.39807892,107.8121185,77.34324646,82.61414337,100.988205,53.66654968,48.86050415,50.50016403,98.64319611,47.20915222,80.47510529,48.45240784,106.0576859,50.72809982,58.79605865,126.4012375,90.19954681,52.5802803,121.6726913,95.90537262,49.01633072,49.82342529,35.78543472,29.38045692,62.84589767,49.13297653,32.83572006,35.20492554,49.2806015,52.52443314,27.40979385,48.84750366,41.52877426,95.75803375,47.78079224,48.0627327,103.6767883,24.12397385,47.30461121,48.498703,25.66025162,58.43069077,100.3855743,51.95687485,24.42972755,48.0307045,36.22955322,29.30793381,52.7294426,45.7616806,48.5678978,30.02667427,47.98794937,71.31695557,26.61105347,57.05604553,29.75481987,24.73599815,107.1043015,29.26793671,52.10461044,47.28633499,58.15268326,47.50576019,45.64432144,47.95828629,38.30415344,24.62125969,49.66848755,50.07786942,24.71951294,95.28663635,47.69833374,27.61523438,125.1500015,25.39999962,13.89000034,15.62812519,13.23999977,12.78600025,77.58000183,13.22999954,14.42000008
6/5/2019,105.2841644,78.16678619,83.05669403,54.13599014,113.9361649,76.37039948,77.26243591,110.0285034,102.2341537,50.47414398,107.7547302,77.52415466,82.65326691,101.3093643,53.68573761,48.8411026,50.46173096,98.65289307,47.24748993,80.58827209,48.45240784,106.0576859,50.69932175,58.84447861,125.6868439,90.19954681,52.62739944,121.779892,96.14801025,49.04551697,49.8044281,35.8032608,29.39004517,62.89391327,49.14251328,32.87385941,35.26219559,49.26120377,52.55266571,27.40029335,48.85722733,41.46566391,95.81537628,47.82849884,47.99732208,103.7255249,24.14190865,47.32401276,48.47938538,25.70534706,58.44041061,100.442131,52.12151718,24.43914032,48.00194931,36.02758408,29.32753181,52.76808548,45.87454987,48.57754517,30.05115128,47.95902252,71.54518127,26.61105347,56.86055756,29.72569466,24.71705818,107.2389069,29.23047256,52.13320541,47.31438065,58.15268326,47.4005394,45.70985413,47.96308517,38.2863121,24.60284424,49.6585083,50.05886078,24.70966339,95.36299133,47.72663116,27.67398453,125.4700012,25.45999908,13.88000011,15.29288387,13.27000046,12.81000042,75.84999847,13.23999977,14.38000011
6/6/2019,105.2650757,78.14776611,83.04727173,54.19336319,114.1530914,76.33227539,77.17573547,109.9614182,102.2819595,50.43610764,107.6495132,77.68696594,82.60437775,101.694809,53.64735794,48.8701973,50.47133636,98.66260529,47.22832489,80.52226257,48.45240784,106.0381699,50.69932175,58.79605865,126.0923004,90.22913361,52.66508484,121.6629562,96.39064789,49.0066185,49.8044281,35.87454224,29.37085915,62.83631897,49.17107773,32.88339996,35.39104462,49.2806015,52.61855698,27.3908062,48.85722733,41.50172043,95.75803375,47.82849884,48.03470612,103.5501251,24.18673134,47.35313416,48.498703,25.84063911,58.44041061,100.3573074,52.09729767,24.44855499,48.0307045,36.12376022,29.31773949,52.70045853,45.80871582,48.57754517,30.01687622,47.98119354,71.79164886,26.59686089,57.12121201,29.74511147,24.70759964,107.1331406,29.23983765,52.1617775,47.34246445,58.17193222,47.46749115,45.82635498,47.98225403,38.27738953,24.65807343,49.83806992,50.06835556,24.70966339,95.40114594,47.70776367,27.76211929,125.8799973,25.52000046,13.92000008,15.5295248,13.31000042,12.85400009,75.87999725,13.30000019,14.44999981
6/7/2019,105.5611496,78.35712433,83.35823822,54.33681107,114.6624527,76.43713379,77.2816925,110.3640289,102.4923401,50.48364258,107.9555588,77.88598633,82.69237518,102.3096237,53.83924103,48.86050415,50.55780411,98.69177246,47.3145752,80.78627014,48.57564926,106.4572601,50.78562546,58.85416794,127.1832123,90.21929169,52.806427,121.9260559,96.70520782,49.05524445,49.92792511,35.97256088,29.39004517,62.99955368,49.19010925,32.95013046,35.45546722,49.29030991,52.76916122,27.44776726,48.86694336,41.57384872,95.94922638,47.90489578,48.18422318,103.5403976,24.22259521,47.39195633,48.50836182,25.95789146,58.45013809,100.6023788,52.33456039,24.47678185,48.10740662,36.44113922,29.32753181,52.83573151,45.91218185,48.58718491,30.09033012,47.97831345,72.00164795,26.69150734,57.52150726,29.76452255,24.76440239,107.3158264,29.33350372,52.17131805,47.44536972,58.2489624,47.55358124,46.0038414,47.96786118,38.37556076,24.74090576,50.12736511,50.26799011,24.70966339,95.41070557,47.85865021,27.9285984,126.5899963,25.65999985,14.06000042,15.58868504,13.39000034,12.92800045,76.18000031,13.35999966,14.59000015
