,open,high,low,close,Adj Close,Volume,RESULT,bearish_harami,bullish_harami,dark_cloud_cover,doji,dragonfly_doji,hanging_man,gravestone_doji,bearish_engulfing,bullish_engulfing,hammer,morning_star,morning_star_doji,piercing_pattern,rain_drop,star,shooting_star,time
84,14768.66796875,14771.423828125,14768.66796875,14770.408203125,14770.408203125,12452000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:18:00-04:00
85,14770.2255859375,14771.4892578125,14769.966796875,14769.966796875,14769.966796875,13459000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:20:00-04:00
86,14769.9580078125,14770.0087890625,14766.853515625,14768.9248046875,14768.9248046875,12161000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-04 12:22:00-04:00
87,14769.73828125,14772.03125,14767.900390625,14771.7470703125,14771.7470703125,14167000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:24:00-04:00
88,14771.6865234375,14772.0458984375,14769.46484375,14769.48046875,14769.48046875,14170000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:26:00-04:00
89,14768.849609375,14773.314453125,14768.6796875,14773.314453125,14773.314453125,15396000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-04 12:28:00-04:00
90,14773.212890625,14776.6328125,14771.5869140625,14771.5869140625,14771.5869140625,17024000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:30:00-04:00
91,14771.6396484375,14773.5576171875,14771.234375,14772.2392578125,14772.2392578125,13646000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:32:00-04:00
92,14773.1787109375,14776.451171875,14773.1787109375,14773.865234375,14773.865234375,12658000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2021-08-04 12:34:00-04:00
93,14773.0205078125,14773.0205078125,14768.728515625,14770.8251953125,14770.8251953125,13429000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:36:00-04:00
94,14770.72265625,14773.7763671875,14770.72265625,14773.154296875,14773.154296875,12193000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-04 12:38:00-04:00
95,14774.046875,14774.046875,14771.6708984375,14771.7626953125,14771.7626953125,9512000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:40:00-04:00
96,14770.8837890625,14770.8837890625,14764.6455078125,14764.6455078125,14764.6455078125,15702000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:42:00-04:00
97,14764.453125,14769.18359375,14763.462890625,14768.630859375,14768.630859375,12627000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2021-08-04 12:44:00-04:00
98,14768.1630859375,14771.2197265625,14767.5576171875,14771.2197265625,14771.2197265625,12544000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:46:00-04:00
99,14771.8037109375,14774.94140625,14771.8037109375,14772.998046875,14772.998046875,13653000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:48:00-04:00
100,14773.6630859375,14775.1767578125,14767.41015625,14767.84765625,14767.84765625,14260000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-04 12:50:00-04:00
101,14768.5400390625,14771.36328125,14768.4755859375,14771.36328125,14771.36328125,15062000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:52:00-04:00
102,14771.517578125,14772.5087890625,14769.205078125,14769.5048828125,14769.5048828125,12260000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:54:00-04:00
103,14769.8466796875,14773.0859375,14769.4072265625,14773.0859375,14773.0859375,12184000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:56:00-04:00
104,14773.40625,14776.626953125,14773.40625,14776.173828125,14776.173828125,12381000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:58:00-04:00
105,14776.755859375,14783.6142578125,14776.755859375,14783.6142578125,14783.6142578125,12503000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:00:00-04:00
106,14783.46875,14786.169921875,14782.125,14786.044921875,14786.044921875,9304000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:02:00-04:00
107,14785.732421875,14786.3408203125,14784.908203125,14786.3408203125,14786.3408203125,12372000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:04:00-04:00
108,14786.3935546875,14794.4169921875,14786.3935546875,14794.4169921875,14794.4169921875,12543000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:06:00-04:00
109,14794.0341796875,14795.80859375,14793.7470703125,14795.765625,14795.765625,12001000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:08:00-04:00
110,14796.916015625,14797.16796875,14795.037109375,14796.0966796875,14796.0966796875,12873000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:10:00-04:00
111,14796.0654296875,14799.4462890625,14796.0654296875,14798.3271484375,14798.3271484375,15463000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-04 13:12:00-04:00
112,14798.251953125,14798.251953125,14793.974609375,14793.974609375,14793.974609375,13601000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:14:00-04:00
113,14793.2314453125,14800.9013671875,14793.2314453125,14799.865234375,14799.865234375,9409000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-04 13:16:00-04:00
114,14799.3173828125,14802.181640625,14798.791015625,14802.181640625,14802.181640625,11714000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:18:00-04:00
115,14802.4658203125,14805.955078125,14802.4658203125,14805.955078125,14805.955078125,11225000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:20:00-04:00
116,14806.705078125,14808.271484375,14806.705078125,14807.9423828125,14807.9423828125,14528000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:22:00-04:00
117,14807.3408203125,14807.3408203125,14805.1259765625,14805.28515625,14805.28515625,9662000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:24:00-04:00
118,14804.3896484375,14804.455078125,14801.70703125,14802.3828125,14802.3828125,12297000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:26:00-04:00
119,14801.6630859375,14801.6630859375,14798.6259765625,14798.8369140625,14798.8369140625,11414000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:28:00-04:00
120,14798.689453125,14802.0205078125,14798.689453125,14800.07421875,14800.07421875,12683000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:30:00-04:00
