Datetime,open,high,low,close,Adj Close,Volume,candlestick_pattern,candlestick_match_count,signal
2021-08-13 11:05:00+08:00,26264.009765625,26276.359375,26244.189453125,26256.51953125,26256.51953125,0,CDLSPINNINGTOP_Bear,2.0,Sell
2021-08-13 11:10:00+08:00,26259.740234375,26296.55078125,26256.609375,26257.880859375,26257.880859375,0,CDLMATCHINGLOW_Bull,4.0,Buy
2021-08-13 11:15:00+08:00,26259.140625,26266.009765625,26246.890625,26255.140625,26255.140625,0,CDLMATCHINGLOW_Bull,5.0,Buy
2021-08-13 11:20:00+08:00,26252.23046875,26260.169921875,26234.44921875,26245.720703125,26245.720703125,0,CDLSPINNINGTOP_Bear,1.0,Sell
2021-08-13 11:25:00+08:00,26241.400390625,26291.4296875,26239.279296875,26259.80078125,26259.80078125,0,CDL3LINESTRIKE_Bear,2.0,Sell
2021-08-13 11:30:00+08:00,26259.890625,26279.830078125,26250.310546875,26273.30078125,26273.30078125,0,CDL3OUTSIDE_Bull,1.0,Buy
2021-08-13 11:35:00+08:00,26274.490234375,26306.990234375,26273.05078125,26297.58984375,26297.58984375,0,CDLHIKKAKE_Bear,1.0,Sell
2021-08-13 11:40:00+08:00,26295.880859375,26302.9609375,26282.939453125,26292.4609375,26292.4609375,0,CDLRICKSHAWMAN_Bull,5.0,Buy
2021-08-13 11:45:00+08:00,26292.01953125,26321.140625,26291.779296875,26316.619140625,26316.619140625,0,CDLBELTHOLD_Bull,3.0,Buy
2021-08-13 11:50:00+08:00,26317.44921875,26328.01953125,26310.259765625,26321.029296875,26321.029296875,0,CDL3OUTSIDE_Bull,2.0,Buy
2021-08-13 11:55:00+08:00,26317.619140625,26341.0390625,26316.859375,26328.9609375,26328.9609375,0,CDLBELTHOLD_Bull,1.0,Buy
2021-08-13 12:00:00+08:00,26331.890625,26331.890625,26331.890625,26331.890625,26331.890625,0,CDLDOJISTAR_Bear,2.0,Sell
2021-08-13 13:00:00+08:00,26333.689453125,26353.9609375,26309.30078125,26345.630859375,26345.630859375,0,NO_PATTERN,0.0,None
2021-08-13 13:05:00+08:00,26346.58984375,26346.58984375,26319.919921875,26334.029296875,26334.029296875,0,CDLBELTHOLD_Bear,1.0,Sell
2021-08-13 13:10:00+08:00,26335.7890625,26335.7890625,26296.41015625,26299.26953125,26299.26953125,0,CDLBELTHOLD_Bear,2.0,Sell
2021-08-13 13:15:00+08:00,26298.060546875,26298.279296875,26263.9609375,26274.689453125,26274.689453125,0,CDLBELTHOLD_Bear,1.0,Sell
2021-08-13 13:20:00+08:00,26273.9296875,26279.91015625,26254.140625,26274.0390625,26274.0390625,0,CDLLONGLEGGEDDOJI_Bull,5.0,Buy
2021-08-13 13:25:00+08:00,26274.51953125,26296.279296875,26272.7109375,26285.76953125,26285.76953125,0,NO_PATTERN,0.0,None
2021-08-13 13:30:00+08:00,26285.4609375,26287.759765625,26260.7109375,26266.8203125,26266.8203125,0,CDLBELTHOLD_Bear,1.0,Sell
2021-08-13 13:35:00+08:00,26266.099609375,26269.25,26248.640625,26257.150390625,26257.150390625,0,NO_PATTERN,0.0,None
2021-08-13 13:40:00+08:00,26254.859375,26254.859375,26226.26953125,26231.130859375,26231.130859375,0,CDLBELTHOLD_Bear,1.0,Sell
2021-08-13 13:45:00+08:00,26232.900390625,26233.599609375,26209.7890625,26225.380859375,26225.380859375,0,CDLHAMMER_Bull,1.0,Buy
2021-08-13 13:50:00+08:00,26227.849609375,26238.169921875,26218.2109375,26226.25,26226.25,0,CDLMATCHINGLOW_Bull,6.0,Buy
2021-08-13 13:55:00+08:00,26222.9609375,26231.0390625,26200.240234375,26203.19921875,26203.19921875,0,NO_PATTERN,0.0,None
2021-08-13 14:00:00+08:00,26203.26953125,26276.900390625,26201.8203125,26254.7109375,26254.7109375,0,CDLBELTHOLD_Bull,1.0,Buy
2021-08-13 14:05:00+08:00,26256.23046875,26259.189453125,26231.310546875,26241.349609375,26241.349609375,0,NO_PATTERN,0.0,None
2021-08-13 14:10:00+08:00,26241.189453125,26254.150390625,26238.01953125,26240.169921875,26240.169921875,0,CDLINVERTEDHAMMER_Bull,8.0,Buy
2021-08-13 14:15:00+08:00,26241.41015625,26269.75,26230.740234375,26261.01953125,26261.01953125,0,NO_PATTERN,0.0,None
2021-08-13 14:20:00+08:00,26260.66015625,26286.779296875,26259.380859375,26280.580078125,26280.580078125,0,CDLBELTHOLD_Bull,1.0,Buy
2021-08-13 14:25:00+08:00,26280.759765625,26303.01953125,26273.48046875,26302.41015625,26302.41015625,0,CDLCLOSINGMARUBOZU_Bull,1.0,Buy
2021-08-13 14:30:00+08:00,26301.810546875,26321.240234375,26295.669921875,26308.609375,26308.609375,0,CDLADVANCEBLOCK_Bear,1.0,Sell
2021-08-13 14:35:00+08:00,26306.029296875,26317.650390625,26274.560546875,26276.439453125,26276.439453125,0,CDLCLOSINGMARUBOZU_Bear,1.0,Sell
2021-08-13 14:40:00+08:00,26277.73046875,26288.810546875,26272.4296875,26274.970703125,26274.970703125,0,CDLLONGLEGGEDDOJI_Bull,3.0,Buy
2021-08-13 14:45:00+08:00,26276.140625,26292.630859375,26274.349609375,26281.349609375,26281.349609375,0,NO_PATTERN,0.0,None
2021-08-13 14:50:00+08:00,26278.029296875,26288.0390625,26274.400390625,26277.80078125,26277.80078125,0,CDLRICKSHAWMAN_Bull,5.0,Buy
2021-08-13 14:55:00+08:00,26277.869140625,26302.0703125,26277.869140625,26299.900390625,26299.900390625,0,CDLSEPARATINGLINES_Bull,5.0,Buy
2021-08-13 15:00:00+08:00,26297.990234375,26318.650390625,26296.390625,26308.619140625,26308.619140625,0,NO_PATTERN,0.0,None
2021-08-13 15:05:00+08:00,26318.470703125,26331.55078125,26313.5390625,26325.26953125,26325.26953125,0,NO_PATTERN,0.0,None
2021-08-13 15:10:00+08:00,26322.349609375,26332.6796875,26314.5,26326.419921875,26326.419921875,0,CDLSPINNINGTOP_Bull,1.0,Buy
2021-08-13 15:15:00+08:00,26328.140625,26335.8203125,26315.5703125,26322.30078125,26322.30078125,0,CDLSPINNINGTOP_Bear,2.0,Sell
2021-08-13 15:20:00+08:00,26323.490234375,26347.060546875,26318.439453125,26340.529296875,26340.529296875,0,NO_PATTERN,0.0,None
2021-08-13 15:25:00+08:00,26336.150390625,26366.669921875,26336.150390625,26361.890625,26361.890625,0,CDLBELTHOLD_Bull,1.0,Buy
2021-08-13 15:30:00+08:00,26361.25,26362.6796875,26347.189453125,26347.189453125,26347.189453125,0,CDLCLOSINGMARUBOZU_Bear,3.0,Sell
2021-08-13 15:35:00+08:00,26348.310546875,26357.919921875,26336.9609375,26339.75,26339.75,0,CDLHIKKAKE_Bull,1.0,Buy
2021-08-13 15:40:00+08:00,26339.9609375,26361.220703125,26337.76953125,26348.470703125,26348.470703125,0,NO_PATTERN,0.0,None
2021-08-13 15:45:00+08:00,26350.58984375,26381.490234375,26345.5,26378.8203125,26378.8203125,0,CDLHIKKAKE_Bull,1.0,Buy
2021-08-13 15:50:00+08:00,26377.140625,26388.080078125,26370.25,26378.9296875,26378.9296875,0,CDLRICKSHAWMAN_Bull,5.0,Buy
2021-08-13 15:55:00+08:00,26380.48046875,26397.919921875,26375.220703125,26395.48046875,26395.48046875,0,NO_PATTERN,0.0,None
2021-08-13 16:00:00+08:00,26398.369140625,26398.369140625,26396.310546875,26396.310546875,26396.310546875,0,CDLDOJISTAR_Bear,2.0,Sell
2021-08-13 16:05:00+08:00,26396.310546875,26396.310546875,26391.619140625,26391.619140625,26391.619140625,0,NO_PATTERN,0.0,None
2021-08-16 09:30:00+08:00,26365.189453125,26449.7109375,26311.8203125,26345.1796875,26345.1796875,0,NO_PATTERN,0.0,None
2021-08-16 09:35:00+08:00,26340.779296875,26340.779296875,26258.890625,26303.44921875,26303.44921875,0,CDLBELTHOLD_Bear,1.0,Sell
2021-08-16 09:40:00+08:00,26313.279296875,26401.779296875,26289.83984375,26379.369140625,26379.369140625,0,NO_PATTERN,0.0,None
2021-08-16 09:45:00+08:00,26380.83984375,26383.5703125,26312.759765625,26381.91015625,26381.91015625,0,CDLLONGLEGGEDDOJI_Bull,6.0,Buy
2021-08-16 09:50:00+08:00,26383.859375,26398.1796875,26319.0390625,26339.08984375,26339.08984375,0,CDLEVENINGSTAR_Bear,4.0,Sell
2021-08-16 09:55:00+08:00,26341.16015625,26406.599609375,26328.44921875,26396.76953125,26396.76953125,0,NO_PATTERN,0.0,None
2021-08-16 10:00:00+08:00,26396.560546875,26396.560546875,26324.419921875,26364.970703125,26364.970703125,0,CDLBELTHOLD_Bear,1.0,Sell
2021-08-16 10:05:00+08:00,26362.990234375,26392.970703125,26331.970703125,26332.73046875,26332.73046875,0,CDLCLOSINGMARUBOZU_Bear,1.0,Sell
2021-08-16 10:10:00+08:00,26330.73046875,26339.900390625,26260.4296875,26260.4296875,26260.4296875,0,CDLCLOSINGMARUBOZU_Bear,2.0,Sell
2021-08-16 10:15:00+08:00,26261.58984375,26274.55078125,26153.890625,26153.890625,26153.890625,0,CDLIDENTICAL3CROWS_Bear,2.0,Sell
2021-08-16 10:20:00+08:00,26146.640625,26179.5703125,26101.98046875,26163.650390625,26163.650390625,0,CDLTHRUSTING_Bear,1.0,Sell
2021-08-16 10:25:00+08:00,26163.130859375,26183.5703125,26131.390625,26134.140625,26134.140625,0,NO_PATTERN,0.0,None
2021-08-16 10:30:00+08:00,26132.330078125,26149.240234375,26115.330078125,26139.08984375,26139.08984375,0,CDLRICKSHAWMAN_Bull,4.0,Buy
2021-08-16 10:35:00+08:00,26140.080078125,26174.98046875,26136.580078125,26149.41015625,26149.41015625,0,CDLSHOOTINGSTAR_Bear,1.0,Sell
2021-08-16 10:40:00+08:00,26149.30078125,26255.609375,26148.119140625,26248.2890625,26248.2890625,0,CDLBELTHOLD_Bull,1.0,Buy
2021-08-16 10:45:00+08:00,26255.5390625,26298.720703125,26228.830078125,26281.279296875,26281.279296875,0,NO_PATTERN,0.0,None
2021-08-16 10:50:00+08:00,26282.310546875,26297.400390625,26261.189453125,26289.76953125,26289.76953125,0,CDLADVANCEBLOCK_Bear,2.0,Sell
2021-08-16 10:55:00+08:00,26288.76953125,26301.650390625,26256.580078125,26262.349609375,26262.349609375,0,CDLXSIDEGAP3METHODS_Bull,1.0,Buy
2021-08-16 11:00:00+08:00,26263.349609375,26277.91015625,26245.9609375,26275.0390625,26275.0390625,0,CDLHAMMER_Bull,1.0,Buy
2021-08-16 11:05:00+08:00,26274.80078125,26277.0,26216.140625,26216.140625,26216.140625,0,CDLCLOSINGMARUBOZU_Bear,3.0,Sell
2021-08-16 11:10:00+08:00,26219.91015625,26232.189453125,26204.130859375,26207.869140625,26207.869140625,0,NO_PATTERN,0.0,None
2021-08-16 11:15:00+08:00,26206.880859375,26210.140625,26168.73046875,26174.259765625,26174.259765625,0,CDLBELTHOLD_Bear,1.0,Sell
2021-08-16 11:20:00+08:00,26177.01953125,26184.919921875,26162.73046875,26184.919921875,26184.919921875,0,CDLHARAMI_Bull,1.0,Buy
2021-08-16 11:25:00+08:00,26185.7109375,26206.9296875,26177.720703125,26197.140625,26197.140625,0,NO_PATTERN,0.0,None
2021-08-16 11:30:00+08:00,26198.3203125,26205.58984375,26170.009765625,26175.150390625,26175.150390625,0,CDLENGULFING_Bear,1.0,Sell
2021-08-16 11:35:00+08:00,26174.76953125,26181.189453125,26150.859375,26150.859375,26150.859375,0,CDL3OUTSIDE_Bear,2.0,Sell
2021-08-16 11:40:00+08:00,26152.51953125,26162.900390625,26148.98046875,26149.509765625,26149.509765625,0,CDLMATCHINGLOW_Bull,4.0,Buy
2021-08-16 11:45:00+08:00,26149.310546875,26180.970703125,26147.490234375,26175.330078125,26175.330078125,0,CDLBELTHOLD_Bull,2.0,Buy
2021-08-16 11:50:00+08:00,26179.30078125,26187.73046875,26173.1796875,26182.69921875,26182.69921875,0,CDL3OUTSIDE_Bull,2.0,Buy
2021-08-16 11:55:00+08:00,26183.560546875,26205.140625,26182.029296875,26196.8203125,26196.8203125,0,NO_PATTERN,0.0,None
2021-08-16 12:00:00+08:00,26195.41015625,26195.41015625,26195.41015625,26195.41015625,26195.41015625,0,CDLDOJI_Bull,1.0,Buy
2021-08-16 13:00:00+08:00,26208.05078125,26237.80078125,26199.470703125,26218.220703125,26218.220703125,0,CDLHIKKAKE_Bear,1.0,Sell
2021-08-16 13:05:00+08:00,26214.7890625,26229.509765625,26202.19921875,26216.25,26216.25,0,CDLRICKSHAWMAN_Bull,5.0,Buy
2021-08-16 13:10:00+08:00,26217.01953125,26235.0390625,26208.009765625,26208.009765625,26208.009765625,0,CDLHIKKAKE_Bear,2.0,Sell
2021-08-16 13:15:00+08:00,26210.869140625,26224.099609375,26197.19921875,26213.66015625,26213.66015625,0,CDLHIGHWAVE_Bull,2.0,Buy
2021-08-16 13:20:00+08:00,26210.69921875,26217.69921875,26181.76953125,26183.220703125,26183.220703125,0,CDLCLOSINGMARUBOZU_Bear,2.0,Sell
2021-08-16 13:25:00+08:00,26184.380859375,26191.890625,26171.380859375,26173.810546875,26173.810546875,0,NO_PATTERN,0.0,None
2021-08-16 13:30:00+08:00,26176.919921875,26178.1796875,26138.810546875,26138.810546875,26138.810546875,0,CDLCLOSINGMARUBOZU_Bear,3.0,Sell
2021-08-16 13:35:00+08:00,26140.119140625,26163.2109375,26138.189453125,26145.0,26145.0,0,CDLHARAMI_Bull,1.0,Buy
2021-08-16 13:40:00+08:00,26143.220703125,26152.740234375,26133.779296875,26140.19921875,26140.19921875,0,CDLHIGHWAVE_Bear,2.0,Sell
2021-08-16 13:45:00+08:00,26142.150390625,26146.80078125,26116.69921875,26117.419921875,26117.419921875,0,CDLCLOSINGMARUBOZU_Bear,1.0,Sell
2021-08-16 13:50:00+08:00,26119.0390625,26156.609375,26116.189453125,26154.9609375,26154.9609375,0,CDLBELTHOLD_Bull,3.0,Buy
2021-08-16 13:55:00+08:00,26153.6796875,26158.05078125,26136.880859375,26141.5390625,26141.5390625,0,CDLHARAMI_Bear,1.0,Sell
2021-08-16 14:00:00+08:00,26141.8203125,26146.599609375,26121.25,26135.580078125,26135.580078125,0,NO_PATTERN,0.0,None
2021-08-16 14:05:24+08:00,26134.109375,26134.109375,26134.109375,26134.109375,26134.109375,0,CDLDOJI_Bull,1.0,Buy
